tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
5078,-1232,236,20058,SC,0,V_pwm175_grab1
5084,-5950,248,7732,SC,0,V_pwm175_grab1
5088,-3628,98,-2448,SC,0,V_pwm175_grab1
5093,3942,686,4306,SC,0,V_pwm175_grab1
5098,-2992,-202,-3078,SC,0,V_pwm175_grab1
5104,5254,786,5512,SC,0,V_pwm175_grab1
5108,7484,110,20918,SC,0,V_pwm175_grab1
5114,34,-544,19914,SC,0,V_pwm175_grab1
5120,-5834,-984,7338,SC,0,V_pwm175_grab1
5123,7294,-226,17922,SC,0,V_pwm175_grab1
5129,2338,344,23532,SC,0,V_pwm175_grab1
5138,-5404,124,272,SC,0,V_pwm175_grab1
5143,-5518,636,11004,SC,0,V_pwm175_grab1
5149,-5018,200,-260,SC,0,V_pwm175_grab1
5154,1442,302,-204,SC,0,V_pwm175_grab1
5158,7807,-1,-1,SC,0,V_pwm175_grab1
5163,-5228,-1312,2196,SC,0,V_pwm175_grab1
5169,-1518,-2024,-2546,SC,0,V_pwm175_grab1
5173,6436,-286,10198,SC,0,V_pwm175_grab1
5179,5458,62,23820,SC,0,V_pwm175_grab1
5184,7060,-254,12988,SC,0,V_pwm175_grab1
5188,4534,-114,23838,SC,0,V_pwm175_grab1
5194,-4288,590,15706,SC,0,V_pwm175_grab1
5199,-5722,164,2884,SC,0,V_pwm175_grab1
5203,-1080,-498,-2972,SC,0,V_pwm175_grab1
5209,-1672,-710,17428,SC,0,V_pwm175_grab1
5213,-5764,-1137,-1,SC,0,V_pwm175_grab1
5218,-3164,-1998,-3476,SC,0,V_pwm175_grab1
5224,-5622,-1482,2690,SC,0,V_pwm175_grab1
5228,-1552,-2022,-2718,SC,0,V_pwm175_grab1
5233,6256,-330,10480,SC,0,V_pwm175_grab1
5239,5312,-146,23798,SC,0,V_pwm175_grab1
5243,-3494,364,17316,SC,0,V_pwm175_grab1
5248,5368,702,6210,SC,0,V_pwm175_grab1
5258,-1214,-644,18946,SC,0,V_pwm175_grab1
5263,6136,-168,22898,SC,0,V_pwm175_grab1
5268,-2690,-716,17572,SC,0,V_pwm175_grab1
5273,-5972,-1494,4528,SC,0,V_pwm175_grab1
5278,-2576,-2074,-3692,SC,0,V_pwm175_grab1
5283,5928,-446,7006,SC,0,V_pwm175_grab1
5288,6756,-30,23106,SC,0,V_pwm175_grab1
5293,-3726,140,-2364,SC,0,V_pwm175_grab1
5298,4352,530,4128,SC,0,V_pwm175_grab1
5303,-2746,-324,-3188,SC,0,V_pwm175_grab1
5308,5510,744,7646,SC,0,V_pwm175_grab1
5313,6734,18,22686,SC,0,V_pwm175_grab1
5318,-2210,-526,17878,SC,0,V_pwm175_grab1
5323,-5854,-1476,4812,SC,0,V_pwm175_grab1
5329,-2464,-2056,-3330,SC,0,V_pwm175_grab1
5334,6026,-402,-3330,SC,0,V_pwm175_grab1
5340,-516,-1834,-2050,SC,0,V_pwm175_grab1
5349,3914,254,23658,SC,0,V_pwm175_grab1
5354,-4662,862,13276,SC,0,V_pwm175_grab1
5360,-5820,96,356,SC,0,V_pwm175_grab1
5365,1692,-318,94,SC,0,V_pwm175_grab1
5369,7770,196,17896,SC,0,V_pwm175_grab1
5374,1508,94,21886,SC,0,V_pwm175_grab1
5379,1320,-1322,-160,SC,0,V_pwm175_grab1
5385,-4440,-1620,-2308,SC,0,V_pwm175_grab1
5389,4042,-646,4404,SC,0,V_pwm175_grab1
5394,7476,84,21786,SC,0,V_pwm175_grab1
5399,-1092,294,19658,SC,0,V_pwm175_grab1
5404,-6152,212,5816,SC,0,V_pwm175_grab1
5410,-2952,-390,-3596,SC,0,V_pwm175_grab1
5415,6534,352,7792,SC,0,V_pwm175_grab1
5419,-5932,-1136,6046,SC,0,V_pwm175_grab1
5424,-3376,-282,16408,SC,0,V_pwm175_grab1
5430,-5670,-1374,2980,SC,0,V_pwm175_grab1
5434,-1212,-1966,-2928,SC,0,V_pwm175_grab1
5439,6920,-402,12408,SC,0,V_pwm175_grab1
5444,4298,210,23390,SC,0,V_pwm175_grab1
5450,-4290,508,14874,SC,0,V_pwm175_grab1
5455,-5518,186,1458,SC,0,V_pwm175_grab1
5460,78,-328,-2238,SC,0,V_pwm175_grab1
5465,7426,546,13336,SC,0,V_pwm175_grab1
5470,4146,54,22792,SC,0,V_pwm175_grab1
5474,-4622,-530,13440,SC,0,V_pwm175_grab1
5480,-5498,-1610,-48,SC,0,V_pwm175_grab1
5484,980,-1470,-1024,SC,0,V_pwm175_grab1
5489,7316,-124,15988,SC,0,V_pwm175_grab1
5494,2916,214,23256,SC,0,V_pwm175_grab1
5500,-4948,628,12666,SC,0,V_pwm175_grab1
5504,-5224,90,32,SC,0,V_pwm175_grab1
5509,1486,-178,-110,SC,0,V_pwm175_grab1
5515,7288,320,17142,SC,0,V_pwm175_grab1
5519,2492,18,22504,SC,0,V_pwm175_grab1
5524,-4990,-672,11618,SC,0,V_pwm175_grab1
5529,-5042,-1448,-276,SC,0,V_pwm175_grab1
5535,1272,-1292,720,SC,0,V_pwm175_grab1
5539,7434,-278,17896,SC,0,V_pwm175_grab1
5545,4046,-588,3852,SC,0,V_pwm175_grab1
5550,-4882,776,11414,SC,0,V_pwm175_grab1
