tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
5144,-6816,1206,13250,CN,0,N_pwm125_grab1
5149,-3884,574,11508,CN,0,N_pwm125_grab1
5153,-10618,-3926,9270,CN,0,N_pwm125_grab1
5158,-8982,-5752,8110,CN,0,N_pwm125_grab1
5164,1458,1984,12480,CN,0,N_pwm125_grab1
5168,8460,180,7186,CN,0,N_pwm125_grab1
5173,5378,5306,12434,CN,0,N_pwm125_grab1
5178,7264,5112,14206,CN,0,N_pwm125_grab1
5183,10386,-126,8354,CN,0,N_pwm125_grab1
5188,3824,-3112,8272,CN,0,N_pwm125_grab1
5194,-2134,3218,14032,CN,0,N_pwm125_grab1
5198,-3450,778,13894,CN,0,N_pwm125_grab1
5203,-9368,-5482,7750,CN,0,N_pwm125_grab1
5208,-11234,-6200,8200,CN,0,N_pwm125_grab1
5214,-1716,-2182,8442,CN,0,N_pwm125_grab1
5218,3256,278,9540,CN,0,N_pwm125_grab1
5223,4608,3646,12500,CN,0,N_pwm125_grab1
5228,4588,3664,13292,CN,0,N_pwm125_grab1
5234,13148,112,6456,CN,0,N_pwm125_grab1
5238,4122,-426,8098,CN,0,N_pwm125_grab1
5243,1792,4920,14238,CN,0,N_pwm125_grab1
5249,-3770,1048,13340,CN,0,N_pwm125_grab1
5253,-6758,-6824,6000,CN,0,N_pwm125_grab1
5259,-13064,-6172,7698,CN,0,N_pwm125_grab1
5263,-958,-1706,8474,CN,0,N_pwm125_grab1
5269,-2226,132,11774,CN,0,N_pwm125_grab1
5274,3858,1762,12898,CN,0,N_pwm125_grab1
5279,2264,2570,12566,CN,0,N_pwm125_grab1
5284,15702,206,4798,CN,0,N_pwm125_grab1
5288,5500,5632,12708,CN,0,N_pwm125_grab1
5294,3902,6404,13650,CN,0,N_pwm125_grab1
5299,-3664,1080,13452,CN,0,N_pwm125_grab1
5303,-3678,-7698,4208,CN,0,N_pwm125_grab1
5313,-710,-1382,8368,CN,0,N_pwm125_grab1
5318,-4986,-86,12344,CN,0,N_pwm125_grab1
5323,2520,-312,12582,CN,0,N_pwm125_grab1
5329,-1502,-2248,8162,CN,0,N_pwm125_grab1
5334,5838,276,8534,CN,0,N_pwm125_grab1
5339,4938,4566,12278,CN,0,N_pwm125_grab1
5344,5906,4208,13648,CN,0,N_pwm125_grab1
5349,11720,-6,7258,CN,0,N_pwm125_grab1
5355,3990,-1604,8336,CN,0,N_pwm125_grab1
5359,122,4124,14090,CN,0,N_pwm125_grab1
5365,-3452,762,13612,CN,0,N_pwm125_grab1
5369,594,-7072,5766,CN,0,N_pwm125_grab1
5374,-10364,-512,12086,CN,0,N_pwm125_grab1
5380,-1484,-1918,8486,CN,0,N_pwm125_grab1
5384,440,134,10786,CN,0,N_pwm125_grab1
5389,4242,2842,12812,CN,0,N_pwm125_grab1
5394,3450,3158,12984,CN,0,N_pwm125_grab1
5399,14708,264,5556,CN,0,N_pwm125_grab1
5404,4360,684,8048,CN,0,N_pwm125_grab1
5409,2962,5802,14256,CN,0,N_pwm125_grab1
5415,7182,310,10740,CN,0,N_pwm125_grab1
5419,-5180,-7172,5098,CN,0,N_pwm125_grab1
5425,-13570,-5796,7724,CN,0,N_pwm125_grab1
5430,-506,-1428,8320,CN,0,N_pwm125_grab1
5435,-3636,158,12334,CN,0,N_pwm125_grab1
5439,3382,838,12626,CN,0,N_pwm125_grab1
5444,1302,1974,12330,CN,0,N_pwm125_grab1
5449,16216,302,4750,CN,0,N_pwm125_grab1
5455,5298,5340,12340,CN,0,N_pwm125_grab1
